CpG_ID,T1A_detection_Pvalue,T1B_detection_Pvalue,T2A_detection_Pvalue,T2B_detection_Pvalue,T3A_detection_Pvalue,T3B_detection_Pvalue,T4A_detection_Pvalue,T4B_detection_Pvalue,T5A_detection_Pvalue,T5B_detection_Pvalue,T6A_detection_Pvalue,T6B_detection_Pvalue,T7A_detection_Pvalue,T7B_detection_Pvalue,T8A_detection_Pvalue,T8B_detection_Pvalue,T9A_detection_Pvalue,T9B_detection_Pvalue,T10A_detection_Pvalue,T10B_detection_Pvalue,T11A_detection_Pvalue,T11B_detection_Pvalue,T12A_detection_Pvalue,T12B_detection_Pvalue,T13A_detection_Pvalue,T13B_detection_Pvalue,T14A_detection_Pvalue,T14B_detection_Pvalue,T15A_detection_Pvalue,T15B_detection_Pvalue,T16A_detection_Pvalue,T16B_detection_Pvalue,T17A_detection_Pvalue,T17B_detection_Pvalue,T18A_detection_Pvalue,T18B_detection_Pvalue,T19A_detection_Pvalue,T19B_detection_Pvalue,T20A_detection_Pvalue,T20B_detection_Pvalue,T21A_detection_Pvalue,T21B_detection_Pvalue,T22A_detection_Pvalue,T22B_detection_Pvalue,T23A_detection_Pvalue,T23B_detection_Pvalue,T24A_detection_Pvalue,T24B_detection_Pvalue,T25A_detection_Pvalue,T25B_detection_Pvalue,T26A_detection_Pvalue,T26B_detection_Pvalue,T27A_detection_Pvalue,T27B_detection_Pvalue,T28A_detection_Pvalue,T28B_detection_Pvalue,T29A_detection_Pvalue,T29B_detection_Pvalue,T30A_detection_Pvalue,T30B_detection_Pvalue,T31A_detection_Pvalue,T31B_detection_Pvalue,T32A_detection_Pvalue,T32B_detection_Pvalue,T33A_detection_Pvalue,T33B_detection_Pvalue,T34A_detection_Pvalue,T34B_detection_Pvalue,T35A_detection_Pvalue,T35B_detection_Pvalue,T36A_detection_Pvalue,T36B_detection_Pvalue,T37A_detection_Pvalue,T37B_detection_Pvalue,T38A_detection_Pvalue,T38B_detection_Pvalue,T39A_detection_Pvalue,T39B_detection_Pvalue,T40A_detection_Pvalue,T40B_detection_Pvalue,T41A_detection_Pvalue,T41B_detection_Pvalue,T42A_detection_Pvalue,T42B_detection_Pvalue,T43A_detection_Pvalue,T43B_detection_Pvalue,T44A_detection_Pvalue,T44B_detection_Pvalue,T45A_detection_Pvalue,T45B_detection_Pvalue,T46A_detection_Pvalue,T46B_detection_Pvalue,T47A_detection_Pvalue,T47B_detection_Pvalue,T48A_detection_Pvalue,T48B_detection_Pvalue
cg00000807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00000884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70877796603139e-306,6.31372496025994e-303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18405219758931e-220,0.0,0.0,0.0,6.5999747945192e-199,5.23785073042806e-244,3.49431659854964e-270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46477768953288e-280,0.0,0.0,0.0,4.79300008115631e-129,0.0,0.0,0.0,0.0,4.48138369871938e-305,4.45844481405238e-243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81670643909743e-280
cg00000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97109288162166e-167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12862246425238e-220,1.15877651839486e-286,1.05391415616816e-306,3.8861e-11,3.9728194055037e-155,0.0,0.0,0.0,0.0008961768651526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00000924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00000957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00000974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8191899954614497e-185,0.0,1.46e-14,8.83001192969107e-277,8.08216131388599e-191,0.0,8.139612814778e-236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345744352625e-301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048959e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574241119475,2.4332e-12,5.01043013316e-05,1.8085e-12,7.8250013375e-06,1.22707e-11,0.0,0.0,0.142772953708449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82e-14,1.4366e-12,3.2098917e-09,0.0,1.15e-14,0.0,0.0122784527030117,0.0013859091922307,1.8047543156e-06,0.57459269894721,0.229061894459086,0.728088375177732,0.705260992095611,4.86842093032e-05,0.903031336872162,0.0,0.0,0.0,0.0,3.76705e-11,0.0,0.0,0.0,0.0,1.68e-14,0.0,0.0,0.0,0.0,1.10864e-11,1.168352e-10,0.0,4.9433e-12,0.0,0.0,0.0,0.0,2.7e-15,2.134547e-10,4.901e-13,7.86989e-11,8.8117e-12,3.2e-15,0.0,3.68196e-11,1.1709305504e-06,0.0001607786338783
cg00001136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59981094963525e-222,0.0,0.0,0.0,3.7794648601036404e-211,0.0,0.0,0.0,0.0,0.0,0.0,1.52143569362499e-228,0.0,0.0,0.0,0.0,2.2949155629419897e-158,4.773807576384271e-245,9.04329144641927e-188,6.7787687841769305e-196,3.17323465819227e-281,0.0,2.76510135429011e-112,0.0,2.27261044298613e-192,2.2540873598841198e-116,1.37337928810428e-142,0.0,1.6747861025148801e-143,3.47472075464114e-145,3.26416162592844e-183,0.0041238789170166,1.84125597671731e-244,0.0,0.0,0.0,2.1116825327444497e-229,0.0,0.0,0.0,0.0,1.57592142217582e-240,1.1141162532657001e-197,0.0,3.55352949214742e-174,0.0,9.35379532298249e-125,0.0,0.0,0.0,0.0232379790134065,8e-16,2.1e-14,1.59364791e-08,9e-15,4.86842093032e-05,0.0,0.0,0.0,0.0,1.05765805671967e-153,0.0,0.0,1.71834218908342e-307,1.94619489113828e-302,5.24713748476482e-238,2.17136271324353e-249,2.82878728303733e-160,0.0,0.0,1.92127839127862e-118,1.59503030841514e-156,0.0,0.0,1.2302105980313e-274,5.454566491739549e-262,0.0,0.0,2.4317704154976902e-186,0.0,2.20121074815016e-180,5.96372302884197e-150,2.3631742433033898e-119,0.0,3.48980448162078e-206,0.0,1.66686417360817e-139,0.0
cg00001224,5.20676309463525e-115,5.12386000593172e-131,6.33803551410652e-179,8.25021466234003e-216,1.44913439007913e-121,7.60938653496296e-249,3.4307016002621196e-244,0.0,0.0,5.80279139125585e-138,0.0,9.21373459428906e-254,0.0,0.0,7.7658579994487e-240,6.28844425725485e-134,1.66714738942214e-116,0.0,1.62628403140992e-123,3.09372017011658e-106,7.08853773291957e-224,2.21357643757833e-115,0.0,2.1477010146526e-145,0.0,3.32197908060702e-131,0.0,0.0,5.37776293354769e-147,1.74906650126898e-138,0.0,0.0,0.0,2.22821e-11,0.0,0.0,0.0,0.0,0.0,6.6204338493e-06,0.0,6.0399238824188e-155,9.002075214585619e-184,0.0,0.0,1.0335512892757e-216,0.0,2.08202593422048e-171,7.14263698462722e-113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875445586e-07,5.7e-15,1.2408e-12,7.3344257626e-06,0.000718861319056,0.0552114955515231,1.31415811e-08,0.249999679274407,0.0,7.2502763105051e-148,1.1263782138359e-119,3.8783704660622104e-300,0.0,9.780325143806229e-192,8.20763730688888e-160,2.6414787989467e-179,1.23730355118711e-106,0.0,0.0,0.0,5.64195939582434e-153,0.0,0.0,0.0,1.5175974758799599e-170,0.0,0.0,0.0,1.7176580582094798e-185,5.9335296174547e-173,0.0,2.83485e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-16
cg00001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58604327755182e-172,9.10780339065607e-279,3.7861603816e-06,0.0,0.0,1.15077386277232e-228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62196636696499e-171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69772964770141e-110,1.84887403876362e-195,9.159734e-10,7.87979705292994e-130,1.85939977052914e-107,0.0,0.0,1.87889970383e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4596076947359601e-277,0.0,0.0,0.0,1.11644499790656e-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57145446628333e-297,0.0,2.9436379727606504e-259,0.0,3.62858932096034e-130,7.01710453787468e-141,2.2062691114446599e-153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21442993791859e-194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76017295941531e-177,2.4717431813760003e-213,6e-16,1.18529308869652e-126,0.0,0.0,0.0,4.5781016e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200013513736039e-107,0.0,6.4888770906545e-109,3.1798040123030297e-119,0.0,6.71948307488002e-114,5.77491e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16425930988435e-289,0.0,0.0,0.0,0.0,7.639582534774839e-204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001520,0.0,0.0,0.0,0.0,0.0,3.22245983886574e-117,1.33686295906774e-164,0.0,0.0,0.0,0.0,1.2690334254874502e-117,0.0,3.03370859383231e-141,3.72836574933405e-140,0.0,0.0,0.0,0.0,0.0,1.4129499546697e-165,0.0,2.41139991780438e-115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.235e-13,0.0,0.0,1.8904913239e-06,0.0,0.0,0.0,0.0,0.0,2.44913356113313e-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9702e-12,0.0,7.0565e-12,0.0,0.0,0.0110287202544674,1.976127e-10,2.867233432e-06,0.0659870457326674,2.480967e-10,0.828761725321119,0.0,0.0,0.0,2.46221505677903e-135,0.0,1.4095916594674801e-106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22535829718482e-119,2.8179996016536997e-139,0.0,1.6e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13437801407006e-193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19594828744787e-287,0.0,3.2e-15,1.3858489669862001e-224,7.803674349970031e-169,0.0,2.0911100118286599e-168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47279794547768e-194,0.0,0.0,2.15938152716009e-262,0.0,6.52785351858643e-287,4.89641e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34408161553e-05,0.0,0.0,0.0,0.0,6.013697224025951e-152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11597627770057e-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6926626238827205e-236,0.0,0.0,4.98776746013213e-228,0.0,0.0,8.0672592997124e-256,3.57862399064235e-204,9.559655444878761e-154,0.0,3.22654079145673e-125,0.0,7.46550276527678e-132,7.09936843072143e-207,4.3558833153189106e-223,6.695860504e-07,1.09326032884325e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23109751507991e-253,1.28219548102437e-107,2.19799874796435e-184,6.109125907686999e-162,0.0,5.337429606438229e-208,0.0,5e-16,0.385201818024912,1.25e-14,0.0,6.61561647668e-05,0.0,3.948477e-09,0.0,0.0,0.0,0.0,7.5072491180843e-226,0.0,0.0,0.0,0.0,0.0,0.0,4.48293063980765e-210,0.0,1.3039908181931298e-216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3119676199335297e-287,7.809090998992529e-216,3.03990241999474e-147,1.28145656457061e-160,7.30976708694489e-170,3.46452714532653e-118,3.41724256055824e-290,5.27085415727175e-122,9.37544856418005e-291,4.29749188349101e-124
cg00001594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16767276150081e-108,6.8539362399578e-242,7.1869e-11,2.20837599303823e-210,6.94280311622881e-145,4.2417836185905103e-106,4.08823065973552e-159,1.1382524e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00001610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20162474220748e-285,0.0,7.30212326792433e-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23843417287907e-150,0.0,0.0,0.0022973283730208,0.0,1e-16,3.14075030645e-05,0.0,0.0495988992417382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47551699323177e-286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5706884227546399e-301,0.0,0.0,0.0,3.1483760391639198e-301,0.0,0.0,0.0,6.8726967628797e-233
cg00001636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000947996194709e-195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1923876438322e-109,3.64906092879482e-159,5.04031337e-07,2.1254849210438299e-137,0.0,0.0,0.0,6.143347e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
